,committee_id,no_of_members,no_of_posts,no_of_events,followers,tags,weekly_post_rate,weekly_event_rate,predicted_score
3937,3938.0,14,22,8,20,science,5.5,2.0,17.98071561970986
3938,3939.0,14,23,12,23,"sports, literature",5.75,3.0,19.33335828335899
3939,3940.0,11,30,8,48,science,7.5,2.0,30.202556786024722
3940,3941.0,11,21,11,35,"sports, science, literature",5.25,2.75,22.931222313108826
3941,3942.0,14,12,15,21,sports,3.0,3.75,15.309712875912481
3942,3943.0,13,26,12,44,"sports, literature",6.5,3.0,27.593385845671794
3943,3944.0,10,29,11,45,"science, literature",7.25,2.75,28.84991412237559
3944,3945.0,13,19,5,21,"sports, literature",4.75,1.25,17.42453727156696
3945,3946.0,15,10,5,41,"sports, literature",2.5,1.25,21.70897661990592
3946,3947.0,10,25,15,29,sports,6.25,3.75,22.038643610657257
3947,3948.0,12,30,6,43,"science, literature",7.5,1.5,28.451681964622473
3948,3949.0,10,28,20,28,science,7.0,5.0,22.594821958800157
3949,3950.0,15,26,6,17,"science, literature",6.5,1.5,18.13866181009964
3950,3951.0,11,25,12,41,"science, literature",6.25,3.0,26.24074318202266
3951,3952.0,12,11,19,25,"sports, science, literature",2.75,4.75,16.4082949622265
3952,3953.0,14,20,9,37,literature,5.0,2.25,23.329454470861943
3953,3954.0,15,30,18,16,"science, literature",7.5,4.5,18.99695792905032
3954,3955.0,15,10,9,10,sports,2.5,2.25,10.853552727211964
3955,3956.0,13,10,17,22,"sports, literature",2.5,4.25,15.055652298577366
3956,3957.0,11,25,8,46,sports,6.25,2.0,27.991618003424907
3957,3958.0,15,18,12,21,"sports, science",4.5,3.0,17.12241950075918
3958,3959.0,15,27,18,36,"sports, science, literature",6.75,4.5,25.094103902235975
3959,3960.0,13,14,20,37,sports,3.5,5.0,21.51674784601525
3960,3961.0,11,26,5,35,"sports, literature",6.5,1.25,24.44181116714774
3961,3962.0,15,13,5,15,"science, literature",3.25,1.25,13.510780861037563
3962,3963.0,10,21,15,13,"sports, science",5.25,3.75,15.227373098938925
3963,3964.0,14,17,16,44,"sports, literature",4.25,4.0,24.874325908401747
3964,3965.0,14,16,7,22,science,4.0,1.75,16.86835892342406
3965,3966.0,14,29,5,16,science,7.25,1.25,18.69484015824254
3966,3967.0,14,13,10,44,sports,3.25,2.5,23.665854825170616
3967,3968.0,15,27,6,27,"sports, literature",6.75,1.5,21.942529223711922
3968,3969.0,15,30,11,24,sports,7.5,2.75,21.798357643293922
3969,3970.0,13,11,17,27,"science, literature",2.75,4.25,17.108644890787396
3970,3971.0,10,27,7,48,"sports, science",6.75,1.75,29.296203473601373
3971,3972.0,11,26,11,30,literature,6.5,2.75,22.69093634574549
3972,3973.0,11,24,10,14,"sports, science, literature",6.0,2.5,16.483901375642724
3973,3974.0,12,14,12,37,"sports, literature",3.5,3.0,21.51674784601525
3974,3975.0,14,19,13,24,"science, literature",4.75,3.25,18.47506216440831
3975,3976.0,12,27,10,16,"sports, literature",6.75,2.5,18.090604616626973
3976,3977.0,10,28,7,44,"sports, science",7.0,1.75,28.19762138728736
3977,3978.0,13,19,6,45,sports,4.75,1.5,25.82873641429776
3978,3979.0,10,15,20,49,"sports, science, literature",3.75,5.0,26.020965188188434
3979,3980.0,11,29,10,14,science,7.25,2.5,17.994490229681638
3980,3981.0,11,21,9,50,"sports, science",5.25,2.25,28.183846777315576
3981,3982.0,12,23,20,29,"sports, literature",5.75,5.0,21.43440806904169
3982,3983.0,15,11,8,34,literature,2.75,2.0,19.55986964075055
3983,3984.0,11,26,17,50,"sports, science, literature",6.5,4.25,29.69443563135449
3984,3985.0,12,10,13,35,literature,2.5,3.25,19.607926834223214
3985,3986.0,10,28,7,18,"sports, science",7.0,1.75,19.093072315995656
3986,3987.0,15,17,11,35,"sports, literature",4.25,2.75,21.722751229877694
3987,3988.0,15,10,16,15,science,2.5,4.0,12.604427548614215
3988,3989.0,11,16,18,20,"sports, science, literature",4.0,4.5,16.16800899486316
3989,3990.0,10,23,10,38,"sports, science",5.75,2.5,24.585982747565744
3990,3991.0,15,25,17,24,"science, literature",6.25,4.25,20.287768789255004
3991,3992.0,13,17,18,38,"sports, science",4.25,4.5,22.773276122719047
3992,3993.0,13,12,6,35,"sports, literature",3.0,1.5,20.21216237583878
3993,3994.0,11,22,12,14,literature,5.5,3.0,15.879665834027158
3994,3995.0,12,12,11,10,"science, literature",3.0,2.75,11.45778826882753
3995,3996.0,15,23,19,34,literature,5.75,4.75,23.185282890443943
3996,3997.0,11,20,5,20,"sports, science, literature",5.0,1.25,17.376480078094293
3997,3998.0,14,20,10,20,literature,5.0,2.5,17.376480078094293
3998,3999.0,10,29,12,44,"sports, science",7.25,3.0,28.499739158095142
3999,4000.0,14,24,15,47,"sports, science, literature",6.0,3.75,28.039675196897576
4000,4001.0,12,18,20,49,science,4.5,5.0,26.92731850061178
4001,4002.0,12,15,15,16,sports,3.75,3.75,14.46519136693358
4002,4003.0,13,25,15,23,"sports, science",6.25,3.75,19.937593824974556
4003,4004.0,13,25,17,37,sports,6.25,4.25,24.840043324900858
4004,4005.0,12,18,9,23,"science, literature",4.5,2.25,17.822769429320076
4005,4006.0,12,12,13,44,"sports, science, literature",3.0,3.25,23.363737054362833
4006,4007.0,10,26,8,48,"sports, science, literature",6.5,2.0,28.99408570279359
4007,4008.0,14,19,17,42,"sports, literature",4.75,4.25,24.778211521456413
4008,4009.0,14,27,5,42,science,6.75,1.25,27.195153687918676
4009,4010.0,11,22,11,49,science,5.5,2.75,28.13578958384291
4010,4011.0,11,25,6,14,"sports, literature",6.25,1.5,16.786019146450506
4011,4012.0,14,17,19,37,science,4.25,4.75,22.423101158438595
4012,4013.0,13,15,16,46,literature,3.75,4.0,24.970440295347082
4013,4014.0,13,28,19,35,science,7.0,4.75,25.046046708763306
4014,4015.0,13,20,9,15,"sports, science, literature",5.0,2.25,15.625605256692042
4015,4016.0,10,18,18,31,"sports, science",4.5,4.5,20.624169143563677
4016,4017.0,15,22,6,17,sports,5.5,1.5,16.93019072686851
4017,4018.0,15,12,15,33,"sports, science, literature",3.0,3.75,19.511812447277883
4018,4019.0,15,11,5,31,science,2.75,1.25,18.509344747909196
4019,4020.0,12,25,15,47,science,6.25,3.75,28.34179296770536
4020,4021.0,15,18,20,35,literature,4.5,5.0,22.024869000685477
4021,4022.0,11,28,12,23,literature,7.0,3.0,20.843947137397905
4022,4023.0,10,25,10,12,literature,6.25,2.5,16.085669217889606
4023,4024.0,13,11,6,32,sports,2.75,1.5,18.85951971218965
4024,4025.0,10,30,8,45,"science, literature",7.5,2.0,29.152031893183374
4025,4026.0,13,20,13,45,science,5.0,3.25,26.130854185105544
4026,4027.0,15,26,10,42,science,6.5,2.5,26.893035917110893
4027,4028.0,14,17,11,23,science,4.25,2.75,17.520651658512293
4028,4029.0,10,21,9,48,"sports, literature",5.25,2.25,27.483496848754676
4029,4030.0,10,15,16,15,"sports, science",3.75,4.0,14.11501640265313
4030,4031.0,12,10,7,15,science,2.5,1.75,12.604427548614215
4031,4032.0,12,28,14,30,science,7.0,3.5,23.295171887361057
4032,4033.0,11,13,5,24,science,3.25,1.25,16.662355539561613
4033,4034.0,14,29,18,34,"sports, science",7.25,4.5,24.99798951529064
4034,4035.0,12,20,20,29,"sports, science",5.0,5.0,20.528054756618342
4035,4036.0,14,29,13,42,"sports, science, literature",7.25,3.25,27.799389229534242
4036,4037.0,15,16,11,49,"sports, science",4.0,2.75,26.323082958996217
4037,4038.0,15,28,9,29,sports,7.0,2.25,22.944996923080605
4038,4039.0,14,20,13,49,"sports, literature",5.0,3.25,27.531554042227345
4039,4040.0,13,18,17,46,"science, literature",4.5,4.25,25.876793607770427
4040,4041.0,12,18,17,42,"sports, science",4.5,4.25,24.47609375064863
4041,4042.0,14,28,15,22,literature,7.0,3.75,20.493772173117456
4042,4043.0,13,12,9,29,literature,3.0,2.25,18.111112590156083
4043,4044.0,10,18,5,11,"sports, literature",4.5,1.25,13.620669857954677
4044,4045.0,14,23,14,40,"sports, science",5.75,3.5,25.286332676126644
4045,4046.0,10,17,5,35,"sports, science",4.25,1.25,21.722751229877694
4046,4047.0,10,15,8,45,science,3.75,2.0,24.620265331066634
4047,4048.0,12,12,7,23,science,3.0,1.75,16.010062804473378
4048,4049.0,11,17,9,24,literature,4.25,2.25,17.870826622792745
4049,4050.0,10,22,7,17,"sports, science, literature",5.5,1.75,16.93019072686851
4050,4051.0,15,24,19,34,"science, literature",6.0,4.75,23.487400661251726
4051,4052.0,10,12,12,49,science,3.0,3.0,25.114611875765085
4052,4053.0,13,26,10,36,"sports, science",6.5,2.5,24.791986131428192
4053,4054.0,12,24,7,17,"sports, science",6.0,1.75,17.534426268484076
4054,4055.0,14,25,15,46,"sports, science, literature",6.25,3.75,27.991618003424907
4055,4056.0,10,24,19,39,"sports, literature",6.0,4.75,25.238275482653975
4056,4057.0,13,21,5,15,science,5.25,1.25,15.927723027499825
4057,4058.0,13,29,8,32,"sports, literature",7.25,2.0,24.29763958672974
4058,4059.0,15,18,8,28,science,4.5,2.0,19.573644250722328
4059,4060.0,15,30,5,11,science,7.5,1.25,17.24608310764807
4060,4061.0,11,16,9,16,"science, literature",4.0,2.25,14.76730913774136
4061,4062.0,11,26,19,15,"sports, science, literature",6.5,4.75,17.438311881538738
4062,4063.0,11,27,13,42,"sports, literature",6.75,3.25,27.195153687918676
4063,4064.0,15,10,16,34,"sports, literature",2.5,4.0,19.257751869942766
4064,4065.0,12,18,18,12,"sports, science",4.5,4.5,13.970844822235126
4065,4066.0,13,17,7,10,"sports, science",4.25,1.75,12.968377122866444
4066,4067.0,13,28,18,41,literature,7.0,4.5,27.147096494446007
4067,4068.0,15,11,19,16,"sports, science, literature",2.75,4.75,13.256720283702448
4068,4069.0,13,13,17,13,"sports, literature",3.25,4.25,12.810430932476663
4069,4070.0,15,17,5,25,"sports, science",4.25,1.25,18.221001587073197
4070,4071.0,12,21,19,43,science,5.25,4.75,25.732622027352427
4071,4072.0,15,24,6,47,"science, literature",6.0,1.5,28.039675196897576
4072,4073.0,13,22,17,41,science,5.5,4.25,25.33438986959931
4073,4074.0,11,29,9,35,literature,7.25,2.25,25.34816447957109
4074,4075.0,11,21,8,26,science,5.25,2.0,19.779647634584776
4075,4076.0,14,16,19,15,literature,4.0,4.75,14.417134173460912
4076,4077.0,14,16,5,27,literature,4.0,1.25,18.61923374482631
4077,4078.0,10,18,12,18,science,4.5,3.0,16.071894607917827
4078,4079.0,14,22,10,40,"sports, science",5.5,2.5,24.98421490531886
4079,4080.0,15,14,10,29,science,3.5,2.5,18.71534813177165
4080,4081.0,13,29,5,17,science,7.25,1.25,19.04501512252299
4081,4082.0,10,15,14,23,literature,3.75,3.5,16.916416116896727
4082,4083.0,11,24,19,35,"sports, science",6.0,4.75,23.837575625532175
4083,4084.0,13,25,13,23,literature,6.25,3.25,19.937593824974556
4084,4085.0,15,22,6,17,science,5.5,1.5,16.93019072686851
4085,4086.0,13,15,15,33,"sports, science, literature",3.75,3.75,20.418165759701232
4086,4087.0,13,30,12,23,"sports, science",7.5,3.0,21.44818267901347
4087,4088.0,15,26,20,12,science,6.5,5.0,16.38778698869739
4088,4089.0,15,23,6,32,"sports, literature",5.75,1.5,22.484932961883043
4089,4090.0,14,13,8,21,"science, literature",3.25,2.0,15.611830646720264
4090,4091.0,14,20,20,41,"sports, science, literature",5.0,5.0,24.730154327983744
4091,4092.0,11,28,9,41,sports,7.0,2.25,27.147096494446007
4092,4093.0,15,20,6,36,sports,5.0,1.5,22.979279506581495
4093,4094.0,14,16,13,32,science,4.0,3.25,20.370108566228563
4094,4095.0,10,22,11,26,"science, literature",5.5,2.75,20.08176540539256
4095,4096.0,11,28,12,14,"sports, science, literature",7.0,3.0,17.692372458873855
4096,4097.0,13,19,13,32,"sports, literature",4.75,3.25,21.27646187865191
4097,4098.0,11,27,8,37,"sports, science, literature",6.75,2.0,25.444278866516424
4098,4099.0,12,25,12,42,"sports, science, literature",6.25,3.0,26.59091814630311
4099,4100.0,10,19,12,17,"sports, literature",4.75,3.0,16.02383741444516
4100,4101.0,13,25,7,30,"sports, science, literature",6.25,1.75,22.38881857493771
4101,4102.0,10,21,7,19,sports,5.25,1.75,17.328422884621624
4102,4103.0,10,23,13,29,science,5.75,3.25,21.43440806904169
4103,4104.0,15,24,16,14,sports,6.0,4.0,16.483901375642724
4104,4105.0,13,11,13,41,sports,2.75,3.25,22.0110943907137
4105,4106.0,10,22,15,25,"sports, science",5.5,3.75,19.73159044111211
4106,4107.0,11,21,8,37,"science, literature",5.25,2.0,23.631572241669726
4107,4108.0,14,16,13,45,"sports, science",4.0,3.25,24.922383101874416
4108,4109.0,12,24,14,21,science,6.0,3.5,18.935126125605876
4109,4110.0,13,20,16,39,science,5.0,4.0,24.029804399422844
4110,4111.0,13,23,15,48,literature,5.75,3.75,28.087732390370242
4111,4112.0,12,24,10,25,sports,6.0,2.5,20.335825982727673
4112,4113.0,12,25,7,21,"sports, science, literature",6.25,1.75,19.23724389641366
4113,4114.0,13,22,10,26,literature,5.5,2.5,20.08176540539256
4114,4115.0,10,18,14,44,science,4.5,3.5,25.17644367920953
4115,4116.0,11,19,5,43,literature,4.75,1.25,25.12838648573686
4116,4117.0,10,27,13,13,science,6.75,3.25,17.040079723785624
4117,4118.0,11,24,11,26,literature,6.0,2.75,20.686000947008125
4118,4119.0,10,18,13,39,sports,4.5,3.25,23.425568857807278
4119,4120.0,13,14,11,42,science,3.5,2.75,23.2676226674175
4120,4121.0,15,15,10,37,science,3.75,2.5,21.818865616823032
4121,4122.0,13,30,15,12,science,7.5,3.75,17.59625807192852
4122,4123.0,11,18,5,33,"science, literature",4.5,1.25,21.324519072124577
4123,4124.0,11,23,7,40,"sports, science, literature",5.75,1.75,25.286332676126644
4124,4125.0,10,21,20,43,"sports, literature",5.25,5.0,25.732622027352427
4125,4126.0,15,10,9,23,"sports, science, literature",2.5,2.25,15.405827262857814
4126,4127.0,14,18,13,17,"sports, literature",4.5,3.25,15.721719643637377
4127,4128.0,10,13,12,30,"sports, science",3.25,3.0,18.763405325244314
4128,4129.0,12,10,12,21,"science, literature",2.5,3.0,14.705477334296916
4129,4130.0,14,24,8,20,science,6.0,2.0,18.584951161325424
4130,4131.0,11,22,19,31,science,5.5,4.75,21.83264022679481
4131,4132.0,15,30,11,39,science,7.5,2.75,27.050982107500673
4132,4133.0,13,21,11,17,"science, literature",5.25,2.75,16.628072956060727
4133,4134.0,12,10,5,21,science,2.5,1.25,14.705477334296916
4134,4135.0,15,20,10,42,"science, literature",5.0,2.5,25.080329292264196
4135,4136.0,14,19,12,49,"sports, literature",4.75,3.0,27.229436271419562
4136,4137.0,10,24,6,35,"sports, science",6.0,1.5,23.837575625532175
4137,4138.0,15,15,12,25,"sports, science",3.75,3.0,17.61676604545763
4138,4139.0,10,19,18,32,science,4.75,4.5,21.27646187865191
4139,4140.0,11,23,7,45,literature,5.75,1.75,27.037207497528893
4140,4141.0,14,17,17,20,"sports, science, literature",4.25,4.25,16.470126765670944
4141,4142.0,15,12,17,23,science,3.0,4.25,16.010062804473378
4142,4143.0,11,25,14,37,science,6.25,3.5,24.840043324900858
4143,4144.0,13,23,6,41,"sports, literature",5.75,1.5,25.636507640407093
4144,4145.0,11,23,8,31,"sports, literature",5.75,2.0,22.13475799760259
4145,4146.0,14,28,5,36,"sports, science",7.0,1.25,25.396221673043758
4146,4147.0,10,17,11,34,sports,4.25,2.75,21.372576265597246
4147,4148.0,13,29,15,42,science,7.25,3.75,27.799389229534242
4148,4149.0,15,22,19,26,science,5.5,4.75,20.08176540539256
4149,4150.0,13,30,5,36,literature,7.5,1.25,26.000457214659324
4150,4151.0,14,15,13,47,"sports, science",3.75,3.25,25.320615259627534
4151,4152.0,15,25,14,38,"sports, science",6.25,3.5,25.19021828918131
4152,4153.0,13,29,19,18,"sports, science",7.25,4.75,19.39519008680344
4153,4154.0,10,27,20,45,science,6.75,5.0,28.245678580760025
4154,4155.0,10,13,10,24,"sports, science, literature",3.25,2.5,16.662355539561613
4155,4156.0,12,26,15,38,"sports, literature",6.5,3.75,25.492336059989093
4156,4157.0,14,18,10,36,"science, literature",4.5,2.5,22.37504396496593
4157,4158.0,13,21,8,39,"science, literature",5.25,2.0,24.331922170230627
4158,4159.0,15,29,9,34,"science, literature",7.25,2.25,24.99798951529064
4159,4160.0,14,27,14,28,literature,6.75,3.5,22.292704187992374
4160,4161.0,11,14,6,50,"sports, science",3.5,1.5,26.0690223816611
4161,4162.0,13,22,8,13,science,5.5,2.0,15.529490869746708
4162,4163.0,12,18,13,42,science,4.5,3.25,24.47609375064863
4163,4164.0,10,22,12,42,science,5.5,3.0,25.68456483387976
4164,4165.0,15,20,10,11,science,5.0,2.5,14.224905399570243
4165,4166.0,15,11,13,33,sports,2.75,3.25,19.2096946764701
4166,4167.0,13,29,15,37,science,7.25,3.75,26.04851440813199
4167,4168.0,11,15,15,16,sports,3.75,3.75,14.46519136693358
4168,4169.0,10,10,10,18,"sports, science",2.5,2.5,13.654952441455565
4169,4170.0,15,13,19,27,science,3.25,4.75,17.71288043240296
4170,4171.0,14,14,19,49,"science, literature",3.5,4.75,25.71884741738065
4171,4172.0,14,19,14,24,"sports, literature",4.75,3.5,18.47506216440831
4172,4173.0,11,21,8,35,"sports, science, literature",5.25,2.0,22.931222313108826
4173,4174.0,15,30,6,27,"science, literature",7.5,1.5,22.84888253613527
4174,4175.0,12,15,16,24,science,3.75,4.0,17.26659108117718
4175,4176.0,14,18,19,40,"science, literature",4.5,4.75,23.77574382208773
4176,4177.0,13,30,16,50,"sports, science, literature",7.5,4.0,30.902906714585622
4177,4178.0,10,18,5,18,science,4.5,1.25,16.071894607917827
4178,4179.0,11,29,11,33,literature,7.25,2.75,24.64781455101019
4179,4180.0,11,11,20,39,science,2.75,5.0,21.3107444621528
4180,4181.0,12,19,19,37,literature,4.75,4.75,23.02733670005416
4181,4182.0,10,18,8,10,"science, literature",4.5,2.0,13.270494893674227
4182,4183.0,13,16,6,22,science,4.0,1.5,16.86835892342406
4183,4184.0,10,20,7,31,"science, literature",5.0,1.75,21.228404685179243
4184,4185.0,11,17,11,33,"sports, science",4.25,2.75,21.022401301316794
4185,4186.0,12,28,6,15,"sports, science, literature",7.0,1.5,18.042547423154303
4186,4187.0,10,29,18,14,"sports, literature",7.25,4.5,17.994490229681638
4187,4188.0,14,18,8,27,"sports, science, literature",4.5,2.0,19.223469286441876
4188,4189.0,12,19,16,44,literature,4.75,4.0,25.478561450017313
4189,4190.0,14,25,5,28,"sports, science",6.25,1.25,21.68846864637681
4190,4191.0,11,26,10,12,literature,6.5,2.5,16.38778698869739
4191,4192.0,11,19,9,36,sports,4.75,2.25,22.677161735773712
4192,4193.0,11,14,19,23,"science, literature",3.5,4.75,16.614298346088944
4193,4194.0,13,26,12,10,science,6.5,3.0,15.687437060136489
4194,4195.0,11,28,18,47,science,7.0,4.5,29.248146280128708
4195,4196.0,11,30,11,35,"sports, literature",7.5,2.75,25.650282250378872
4196,4197.0,11,22,9,47,science,5.5,2.25,27.43543965528201
4197,4198.0,14,18,10,23,science,4.5,2.5,17.822769429320076
4198,4199.0,14,21,12,39,sports,5.25,3.0,24.331922170230627
4199,4200.0,14,18,11,31,"sports, science",4.5,2.75,20.624169143563677
4200,4201.0,14,18,5,46,literature,4.5,1.25,25.876793607770427
4201,4202.0,10,17,18,28,sports,4.25,4.5,19.271526479914545
4202,4203.0,14,10,9,11,literature,2.5,2.25,11.203727691492414
4203,4204.0,10,22,18,30,sports,5.5,4.5,21.48246526251436
4204,4205.0,13,27,11,35,"science, literature",6.75,2.75,24.743928937955523
4205,4206.0,14,16,8,25,"sports, science, literature",4.0,2.0,17.918883816265414
4206,4207.0,13,14,17,47,"science, literature",3.5,4.25,25.01849748881975
4207,4208.0,11,14,13,18,"sports, literature",3.5,3.25,14.863423524686697
4208,4209.0,13,23,20,13,"sports, science",5.75,5.0,15.83160864055449
4209,4210.0,10,12,16,34,"sports, literature",3.0,4.0,19.86198741155833
4210,4211.0,12,24,6,48,"sports, science, literature",6.0,1.5,28.389850161178025
4211,4212.0,13,22,5,30,sports,5.5,1.25,21.48246526251436
4212,4213.0,15,29,18,33,science,7.25,4.5,24.64781455101019
4213,4214.0,14,23,18,12,sports,5.75,4.5,15.48143367627404
4214,4215.0,11,19,20,45,science,4.75,5.0,25.82873641429776
4215,4216.0,14,11,6,44,sports,2.75,1.5,23.06161928355505
4216,4217.0,15,24,11,15,"sports, literature",6.0,2.75,16.834076339923172
4217,4218.0,15,14,14,24,"sports, literature",3.5,3.5,16.964473310369396
4218,4219.0,13,20,7,28,literature,5.0,1.75,20.177879792337894
4219,4220.0,14,18,17,43,science,4.5,4.25,24.82626871492908
4220,4221.0,13,16,5,20,science,4.0,1.25,16.16800899486316
4221,4222.0,13,23,13,50,literature,5.75,3.25,28.788082318931142
4222,4223.0,13,30,7,11,literature,7.5,1.75,17.24608310764807
4223,4224.0,14,14,18,35,"science, literature",3.5,4.5,20.81639791745435
4224,4225.0,11,16,11,39,"science, literature",4.0,2.75,22.821333316191712
4225,4226.0,12,28,10,21,literature,7.0,2.5,20.143597208837008
4226,4227.0,15,26,13,32,"science, literature",6.5,3.25,23.391286274306392
4227,4228.0,13,19,14,32,sports,4.75,3.5,21.27646187865191
4228,4229.0,13,22,10,43,"sports, literature",5.5,2.5,26.03473979816021
4229,4230.0,10,25,9,30,"sports, science, literature",6.25,2.25,22.38881857493771
4230,4231.0,12,16,20,48,"sports, science, literature",4.0,5.0,25.97290799471576
4231,4232.0,13,15,15,28,sports,3.75,3.75,18.66729093829898
4232,4233.0,15,22,11,11,"sports, science",5.5,2.75,14.829140941185807
4233,4234.0,15,22,11,41,science,5.5,2.75,25.33438986959931
4234,4235.0,11,28,11,39,"sports, science, literature",7.0,2.75,26.446746565885107
4235,4236.0,15,11,9,43,"sports, literature",2.75,2.25,22.7114443192746
4236,4237.0,14,18,11,37,science,4.5,2.75,22.725218929246378
4237,4238.0,13,23,9,25,literature,5.75,2.25,20.033708211919894
4238,4239.0,13,19,15,33,"science, literature",4.75,3.75,21.62663684293236
4239,4240.0,15,11,6,31,"sports, science, literature",2.75,1.5,18.509344747909196
4240,4241.0,13,20,17,17,science,5.0,4.25,16.325955185252944
4241,4242.0,11,15,16,16,science,3.75,4.0,14.46519136693358
4242,4243.0,11,29,14,48,science,7.25,3.5,29.90043901521694
4243,4244.0,10,19,8,24,literature,4.75,2.0,18.47506216440831
4244,4245.0,12,17,14,42,literature,4.25,3.5,24.173975979840847
4245,4246.0,13,13,16,26,"sports, literature",3.25,4.0,17.362705468122513
4246,4247.0,13,28,16,41,"sports, literature",7.0,4.0,27.147096494446007
4247,4248.0,14,22,8,40,literature,5.5,2.0,24.98421490531886
4248,4249.0,14,19,14,23,science,4.75,3.5,18.12488720012786
4249,4250.0,11,25,14,10,literature,6.25,3.5,15.385319289328706
4250,4251.0,10,12,14,50,science,3.0,3.5,25.464786840045534
4251,4252.0,13,24,16,39,science,6.0,4.0,25.238275482653975
4252,4253.0,10,14,5,36,"science, literature",3.5,1.25,21.166572881734798
4253,4254.0,12,28,14,13,"sports, science",7.0,3.5,17.342197494593407
4254,4255.0,13,21,19,15,literature,5.25,4.75,15.927723027499825
4255,4256.0,13,19,14,18,science,4.75,3.5,16.37401237872561
4256,4257.0,12,20,17,23,"science, literature",5.0,4.25,18.42700497093564
4257,4258.0,14,26,5,44,"science, literature",6.5,1.25,27.593385845671794
4258,4259.0,10,19,16,50,"science, literature",4.75,4.0,27.57961123570001
4259,4260.0,12,28,5,37,literature,7.0,1.25,25.746396637324207
4260,4261.0,13,10,15,24,"sports, science, literature",2.5,3.75,15.756002227138264
4261,4262.0,15,20,20,38,"sports, literature",5.0,5.0,23.679629435142395
4262,4263.0,13,10,20,10,sports,2.5,5.0,10.853552727211964
4263,4264.0,10,21,18,27,"sports, science, literature",5.25,4.5,20.129822598865225
4264,4265.0,11,26,19,50,"sports, literature",6.5,4.75,29.69443563135449
4265,4266.0,11,20,14,33,"sports, literature",5.0,3.5,21.928754613740143
4266,4267.0,11,27,20,43,"science, literature",6.75,5.0,27.545328652199125
4267,4268.0,11,12,16,48,literature,3.0,4.0,24.764436911484633
4268,4269.0,11,10,13,32,sports,2.5,3.25,18.557401941381865
4269,4270.0,13,22,5,38,literature,5.5,1.25,24.28386497675796
4270,4271.0,11,11,8,31,"science, literature",2.75,2.0,18.509344747909196
4271,4272.0,10,27,16,21,"sports, science, literature",6.75,4.0,19.841479438029225
4272,4273.0,13,15,11,17,science,3.75,2.75,14.81536633121403
4273,4274.0,12,23,16,49,science,5.75,4.0,28.437907354650694
4274,4275.0,12,17,6,37,science,4.25,1.5,22.423101158438595
4275,4276.0,15,23,16,48,science,5.75,4.0,28.087732390370242
4276,4277.0,14,11,14,14,science,2.75,3.5,12.556370355141548
4277,4278.0,14,10,5,17,sports,2.5,1.25,13.304777477175115
4278,4279.0,10,27,14,47,sports,6.75,3.5,28.946028509320925
4279,4280.0,15,11,19,21,sports,2.75,4.75,15.007595105104699
4280,4281.0,15,13,9,19,science,3.25,2.25,14.911480718159364
4281,4282.0,10,27,14,40,sports,6.75,3.5,26.494803759357776
4282,4283.0,11,21,10,42,"sports, science",5.25,2.5,25.38244706307198
4283,4284.0,12,27,7,31,literature,6.75,1.75,23.343229080833723
4284,4285.0,15,28,10,30,"science, literature",7.0,2.5,23.295171887361057
4285,4286.0,11,14,5,34,"science, literature",3.5,1.25,20.466222953173897
4286,4287.0,10,25,12,39,"sports, science",6.25,3.0,25.540393253461758
4287,4288.0,14,18,10,47,"sports, literature",4.5,2.5,26.22696857205088
4288,4289.0,14,14,13,31,sports,3.5,3.25,19.415698060332545
4289,4290.0,12,27,18,38,sports,6.75,4.5,25.794453830796876
4290,4291.0,14,28,11,26,"science, literature",7.0,2.75,21.894472030239257
4291,4292.0,11,18,9,29,literature,4.5,2.25,19.92381921500278
4292,4293.0,11,15,5,32,science,3.75,1.25,20.06799079542078
4293,4294.0,10,15,10,20,"sports, science",3.75,2.5,15.86589122405538
4294,4295.0,10,29,6,26,literature,7.25,1.5,22.19658980104704
4295,4296.0,11,27,18,44,"sports, literature",6.75,4.5,27.895503616479576
4296,4297.0,10,23,8,21,"sports, science",5.75,2.0,18.633008354798093
4297,4298.0,13,16,14,39,science,4.0,3.5,22.821333316191712
4298,4299.0,11,25,11,20,"sports, science, literature",6.25,2.75,18.887068932133207
4299,4300.0,14,17,19,33,"sports, science",4.25,4.75,21.022401301316794
4300,4301.0,14,25,7,10,literature,6.25,1.75,15.385319289328706
4301,4302.0,10,11,19,13,literature,2.75,4.75,12.206195390861097
4302,4303.0,10,29,18,19,sports,7.25,4.5,19.745365051083887
4303,4304.0,12,23,17,36,sports,5.75,4.25,23.885632819004844
4304,4305.0,14,12,19,31,literature,3.0,4.75,18.81146251871698
4305,4306.0,13,26,18,48,"science, literature",6.5,4.5,28.99408570279359
4306,4307.0,10,13,11,15,"science, literature",3.25,2.75,13.510780861037563
4307,4308.0,10,10,17,30,"sports, literature",2.5,4.25,17.857052012820965
4308,4309.0,14,22,16,41,sports,5.5,4.0,25.33438986959931
4309,4310.0,15,28,11,42,literature,7.0,2.75,27.49727145872646
4310,4311.0,14,18,9,50,science,4.5,2.25,27.277493464892228
4311,4312.0,12,15,19,40,"sports, science",3.75,4.75,22.86939050966438
4312,4313.0,12,13,5,22,sports,3.25,1.25,15.962005611000714
4313,4314.0,15,23,12,36,"sports, literature",5.75,3.0,23.885632819004844
4314,4315.0,14,18,19,26,"science, literature",4.5,4.75,18.873294322161428
4315,4316.0,14,29,15,34,"science, literature",7.25,3.75,24.99798951529064
